id,internal_reputation_score,endomarketing_engagement,benefit_satisfaction_index,employer_brand_sentiment,market_competitiveness_ratio,would_recommend_company,career_growth_perception
EMP-17130,6,7.447829895196587,6.19554535084074,Positive,0.771289226026503,1,5
EMP-17131,10,7.074619259670925,6.085656240759515,Neutral,0.8930078352855211,0,5
EMP-17132,1,9.51449261661045,7.011639458576983,Neutral,0.9504035776839953,1,1
EMP-17133,8,8.975318688611345,5.940237389063688,Negative,1.0351884548794044,1,5
EMP-17134,10,5.838808829475344,7.233646169145112,Neutral,0.9609350483462487,1,5
EMP-17135,3,8.070452703667243,5.453813164921253,Neutral,0.9523888905255611,0,1
EMP-17136,8,10.0,5.597718375050648,Neutral,0.8154336646482818,1,3
EMP-17137,4,9.5533268779649,6.555121690991791,Positive,0.9378751984170342,1,1
EMP-17138,8,6.135945491045668,6.774293313538167,Neutral,0.9625488535217444,1,5
EMP-17139,1,9.893969602555897,8.423233957827343,Positive,1.0624797356783229,1,3
EMP-17140,3,8.89505579583492,8.095443026732813,Positive,0.8799858602550894,0,1
EMP-17141,6,5.927141297627626,5.912796318271135,Neutral,0.865897108632715,1,1
EMP-17142,9,7.811512170726371,3.179712581747627,Neutral,0.8181539006699547,1,1
EMP-17143,2,8.216493207143252,7.368041261461031,Neutral,1.02275940225639,1,5
EMP-17144,1,5.8846023806145915,7.055630151852554,Positive,0.9474601294381335,1,2
EMP-17145,10,8.55914120110782,6.4340478546690605,Positive,0.9798777596292177,0,1
EMP-17146,3,10.0,7.546400433431481,Neutral,0.9289164441535323,1,3
EMP-17147,4,9.547839101520252,5.262838822519744,Positive,0.9348694919448006,1,5
EMP-17148,5,7.742982515484314,2.8099512468904244,Neutral,0.9088595983478409,0,3
EMP-17149,3,7.077944196709136,4.251280985638837,Neutral,1.0751240476442454,0,2
EMP-17150,10,7.992582812329504,1.0,Positive,1.006179173846014,1,3
EMP-17151,2,6.037173309573,6.887672092081272,Positive,1.220171098961287,1,1
EMP-17152,2,6.7836828114974566,5.867949111577243,Neutral,0.9544853419537387,1,3
EMP-17153,7,4.557343777236877,7.721404710802181,Neutral,1.2364104206554638,1,3
EMP-17154,9,8.151839320370097,7.507120308800029,Neutral,0.9573502857900561,0,5
EMP-17155,10,6.993748672516626,5.020385053237486,Neutral,1.0765383378060394,1,3
EMP-17156,2,8.42707719425726,4.350970864394041,Positive,0.9083484267642822,0,4
EMP-17157,7,7.6796549723111225,4.424501428423054,Positive,1.0726521737766574,0,4
EMP-17158,7,5.983791644232298,9.830170748251554,Positive,0.6538576133794549,1,5
EMP-17159,7,7.8007335075251945,5.697328913290926,Positive,0.8128925574760422,1,4
EMP-17160,3,6.4297949260661,5.453083740586722,Positive,0.8530700380499698,0,5
EMP-17161,7,9.983149621354679,6.582895632162679,Neutral,1.307932879099297,1,3
EMP-17162,1,6.234771755584383,2.827005893854706,Neutral,1.1580654320011097,1,5
EMP-17163,10,6.794889420288066,5.205584905304578,Neutral,1.038883985091328,1,4
EMP-17164,1,5.9796036742339,4.286705939563068,Positive,0.9376325922931737,1,1
EMP-17165,5,5.849663430478712,3.8673257914418886,Positive,0.9127398122645254,1,1
EMP-17166,2,7.54509444477487,5.475711838530988,Neutral,0.9090693204133695,1,4
EMP-17167,9,5.6317646923215765,6.0944804952529905,Positive,1.101257716833301,0,1
EMP-17168,7,7.218158665067041,3.490121916928676,Neutral,1.0135659892578748,1,5
EMP-17169,4,8.145033111225256,5.268813751974267,Positive,1.1348423447133233,1,4
EMP-17170,4,6.864533985580445,6.159958503813851,Negative,1.084115319256983,0,2
EMP-17171,2,4.195603632963464,6.9031830904912574,Neutral,1.062057671909521,1,3
EMP-17172,5,9.500942088433998,5.454315985670652,Positive,0.8823663678391214,0,2
EMP-17173,4,7.899875003142628,6.660063107866593,Neutral,0.8819510037889148,1,5
EMP-17174,1,7.917861039657234,5.295493325529478,Positive,1.0196075925930455,1,4
EMP-17175,8,7.151905967102999,8.562948105630607,Positive,1.0570075695446066,0,3
EMP-17176,3,8.716339538631756,7.088036012732187,Positive,0.9711242132457166,1,2
EMP-17177,6,8.906993017636793,4.657660380283032,Positive,0.8133177783591896,0,5
EMP-17178,4,9.056956343556553,5.009347162159339,Positive,1.0335078559955357,0,5
EMP-17179,9,7.90308449817439,6.784566110767136,Positive,1.1134963943465293,0,1
EMP-17180,7,5.436037222026304,4.949934883982296,Positive,0.8345188044731516,1,3
EMP-17181,9,8.107758816896093,2.1398865403194263,Positive,0.9561217444779203,1,3
EMP-17182,10,7.901149552425622,6.591444586757784,Positive,0.8580202422465533,0,2
EMP-17183,3,6.67702565678925,5.233387851531339,Positive,1.1434810483237003,1,3
EMP-17184,1,6.297215858184822,7.359726509260122,Neutral,1.2994629443184607,1,2
EMP-17185,5,8.314557541122316,6.081680155145811,Positive,1.1971018069928134,1,4
EMP-17186,3,7.386244919632171,7.291787928809391,Neutral,0.7626576569256134,1,4
EMP-17187,6,6.91481896586791,10.0,Negative,1.0519137504754292,0,4
EMP-17188,8,10.0,8.56415948088742,Positive,1.0825127295196897,1,2
EMP-17189,4,8.507312900177231,5.298600503928289,Neutral,1.2601862798296148,1,2
EMP-17190,5,8.151804509285224,6.8463339637094105,Positive,0.9132417683302754,1,4
EMP-17191,5,9.327648422065346,6.2352205336532265,Neutral,0.9813420979769177,0,4
EMP-17192,4,7.995568226642524,6.536799081382949,Positive,0.8231143912103596,1,3
EMP-17193,4,6.4438413807566945,2.864829664201009,Positive,0.7977194029873609,0,3
EMP-17194,4,6.9156084441995285,8.10882802029954,Neutral,1.0101673751119817,1,2
EMP-17195,4,8.597914070186295,1.3894418265473298,Neutral,1.220149647703049,1,1
EMP-17196,4,8.43725820324306,5.96574221868535,Negative,1.0043016738660975,1,1
EMP-17197,5,8.169470147214716,2.486698801994543,Neutral,1.007413693540275,1,3
EMP-17198,2,5.793446997105765,4.593043663080267,Positive,0.8101858288874263,0,5
EMP-17199,2,8.720033928322433,6.4192947592789205,Neutral,1.021786504519642,1,1
EMP-17200,9,7.402479265832915,7.737248880126948,Positive,0.9168921930676478,1,2
EMP-17201,2,8.399912413411275,8.043982566586433,Negative,0.9317949056357849,1,5
EMP-17202,6,6.254753816572007,5.613936965157041,Negative,1.2562350259360417,1,2
EMP-17203,2,10.0,7.981032981753012,Negative,0.9341932308234536,1,3
EMP-17204,5,7.871243855877041,5.874765876763029,Neutral,0.9489196005986474,1,2
EMP-17205,4,6.873679039101022,4.575620393872282,Neutral,1.0328004357822465,1,1
EMP-17206,7,8.46927901820479,6.746610174833537,Neutral,0.47021818109009583,1,4
EMP-17207,7,8.787087338318946,4.165001515174462,Positive,0.8832739308710478,0,2
EMP-17208,6,8.451114991558851,5.733616341722881,Positive,0.7314238482176432,1,1
EMP-17209,10,6.0077936378971195,5.042592693520448,Positive,0.9174300369162438,1,4
EMP-17210,5,9.21400124823381,2.8999165928084087,Positive,1.2858994834769368,1,2
EMP-17211,1,6.982709620360827,6.6591366979800135,Positive,0.5835144406588226,1,5
EMP-17212,3,7.475858344265907,6.287993795933146,Positive,0.7501816726359882,1,2
EMP-17213,9,4.186869915738657,8.301023141111413,Neutral,1.203090174306277,1,2
EMP-17214,1,6.80392406060502,2.2630674766448884,Positive,0.9761100791021587,0,2
EMP-17215,5,6.794478438135703,4.573409116908805,Neutral,1.0659799615406045,1,5
EMP-17216,2,8.175911753123579,8.255997980529003,Neutral,1.0145564646071872,1,2
EMP-17217,4,6.712505509727633,7.059140186572995,Positive,1.0190887222139609,0,5
EMP-17218,1,5.067597865643265,7.448745076307369,Positive,0.9483234418881811,1,2
EMP-17219,3,7.865765508740259,8.903493844636616,Neutral,0.5133201988842311,1,4
EMP-17220,10,7.124356001684518,4.471118517339589,Negative,0.9967616785481892,0,4
EMP-17221,7,6.407174723503706,4.271594911861092,Positive,1.1646366872793028,0,5
EMP-17222,10,7.631289524767529,7.7118899315198135,Positive,1.1502770060883396,1,4
EMP-17223,3,4.830389233255709,7.267527104646243,Positive,1.0871528405825588,1,2
EMP-17224,4,8.430689703693504,5.749584773959898,Positive,0.9843006641664038,1,1
EMP-17225,2,7.225796172401005,5.692597741923022,Positive,1.0227205463455322,1,1
EMP-17226,3,7.099048388414934,4.058062958313242,Neutral,1.128522811869097,1,2
EMP-17227,9,8.929200161408096,9.15693283417329,Neutral,0.7709932287774943,0,4
EMP-17228,3,6.696269016421137,10.0,Neutral,1.2706361792597054,0,3
EMP-17229,5,7.887984044974727,8.234207583054257,Positive,1.1511193704512706,1,1
EMP-17230,2,7.3057246154054996,7.3058245244264315,Positive,1.2773108338646881,0,4
EMP-17231,4,10.0,7.179762065673868,Neutral,1.046872216599066,1,5
EMP-17232,7,8.232599343543669,6.662016469061918,Neutral,0.9213325380110036,1,4
EMP-17233,7,5.787814801188542,2.4747835713615087,Positive,1.0694963564867725,1,1
EMP-17234,3,10.0,5.048410058721545,Positive,1.1133156822738906,1,3
EMP-17235,5,9.064490436988564,7.639571870642824,Neutral,1.2889400408325489,1,3
EMP-17236,1,7.567442642637527,4.306055798929096,Neutral,0.9560229809966397,1,1
EMP-17237,10,6.844008472729119,6.310853265036984,Positive,0.938033547244303,1,2
EMP-17238,10,5.5104350307355965,8.313911781701648,Neutral,1.1589218991577686,1,1
EMP-17239,10,8.145806839797196,8.345977554456276,Positive,0.9649043131356301,1,5
EMP-17240,1,6.487265437124842,7.874344545775063,Positive,0.9097571478660518,0,4
EMP-17241,5,6.1800474635902365,6.567376752970972,Positive,0.9194629179718923,1,1
EMP-17242,10,8.66311430160596,7.595572956779243,Positive,0.6969280513173702,1,5
EMP-17243,9,9.817357048063716,5.517209246266698,Positive,0.8934811027540128,1,2
EMP-17244,1,6.785590465848933,9.40616950711948,Negative,1.0632860485182136,1,3
EMP-17245,1,8.708840190498188,2.818458008725067,Positive,0.9992193826294706,0,2
EMP-17246,4,7.818328692564039,6.1358881905850495,Neutral,1.0703862933591675,0,1
EMP-17247,4,8.038242798967906,5.0576832995283505,Neutral,1.1989298329170532,1,3
EMP-17248,2,6.272068369253725,7.364821087123383,Positive,1.3582308845393398,1,4
EMP-17249,9,7.181476628948479,5.321015093563195,Positive,0.959152559143586,0,1
EMP-17250,9,5.85504373704177,10.0,Positive,0.8292727252671175,1,3
EMP-17251,2,5.666103978017112,7.831443888331949,Positive,0.9341894728419385,1,1
EMP-17252,9,8.277412842054531,4.00281044209879,Negative,1.1158407626481879,1,4
EMP-17253,6,6.71356663345307,1.0,Neutral,1.3700438229135667,1,1
EMP-17254,8,6.127375510721474,3.7241020309349726,Neutral,1.0241978718290794,0,5
EMP-17255,10,5.685736738774878,7.122944470889269,Neutral,1.0717922805708973,0,2
EMP-17256,4,5.229393626737597,5.473454109449037,Positive,0.9656255093873571,1,1
EMP-17257,2,4.565388823231146,4.852562980576195,Neutral,1.0230765383178553,1,5
EMP-17258,2,7.666417197368002,4.553221595351075,Positive,1.1862971748505495,1,5
EMP-17259,9,3.5588627804515465,7.65965273165819,Positive,1.1212017895491848,0,1
EMP-17260,1,8.206978755724377,5.337766082590641,Positive,0.9914134895132025,0,3
EMP-17261,7,8.196411970237447,5.129738619936433,Positive,1.0378698893774145,1,3
EMP-17262,3,7.351312812918216,7.988996802824065,Positive,0.9447913284805483,0,2
EMP-17263,3,7.611201060077485,9.124024753918512,Neutral,1.1784260409394864,0,3
EMP-17264,2,7.071959781332828,3.772259757082133,Positive,1.2785951189243177,1,4
EMP-17265,10,7.8377884912364,8.356282151918283,Negative,0.8695749117949038,1,1
EMP-17266,6,7.820350399938763,5.779052991673812,Negative,0.8812776565970133,1,3
EMP-17267,10,9.452267045219834,7.836380224040413,Neutral,0.9462441296699287,1,4
EMP-17268,2,9.799243646493808,7.311158865701848,Neutral,1.1284279409111426,1,4
EMP-17269,10,9.753291325722289,6.040061595042998,Positive,0.9359798342026007,0,5
EMP-17270,4,6.3033991893001176,6.124718385630162,Neutral,1.1408087664980486,1,3
EMP-17271,10,8.636587764608333,7.336542436809536,Positive,0.7647126863695066,1,2
EMP-17272,9,8.259096206839574,3.807026198961031,Positive,0.988974214069107,0,4
EMP-17273,9,6.526567821544527,3.7144017144681145,Positive,1.0199961196524323,1,3
EMP-17274,6,6.170469784033893,10.0,Positive,0.860010219184403,1,1
EMP-17275,4,6.934949270441655,8.33539262302245,Positive,0.9789043163126626,1,2
EMP-17276,7,5.908674867656572,7.984893300057915,Neutral,1.166479005745819,1,3
EMP-17277,1,5.416078097065094,5.6876952079466925,Neutral,0.9787990866481926,0,1
EMP-17278,4,8.246073130038031,2.7222705563163268,Neutral,1.0626845281297579,0,4
EMP-17279,5,7.549098716485548,4.939561490662642,Positive,1.212897933028851,1,4
EMP-17280,8,7.541379527435328,6.8201223547707155,Positive,0.8634183960233361,1,1
EMP-17281,2,8.890045101575494,8.301640094838284,Neutral,1.0388815114013548,0,3
EMP-17282,5,7.206188420245253,6.856658812411436,Neutral,0.5730708652546759,0,4
EMP-17283,6,8.745550432564235,6.912574163311223,Positive,0.7913053684151649,1,3
EMP-17284,5,6.391534973109341,5.657170036402651,Negative,1.1122407194541628,0,4
EMP-17285,9,6.382174074408593,7.29946789138504,Positive,0.9200886457184936,1,5
EMP-17286,10,7.52098217383157,4.181830989252589,Neutral,1.0432835883788225,1,4
EMP-17287,1,10.0,6.248474364491159,Positive,0.7733220406309371,0,4
EMP-17288,3,9.428103510239442,5.541215755668359,Positive,0.5937377288224264,1,5
EMP-17289,2,9.147035323890254,8.890805150949726,Neutral,0.8945606523890175,0,2
EMP-17290,3,5.4420879741771655,1.0,Positive,0.913649507520538,1,5
EMP-17291,10,7.717655690825445,5.696618290944662,Positive,0.9469151820809788,1,2
EMP-17292,9,8.731660130945086,6.498453436787951,Positive,1.2200974190505907,0,4
EMP-17293,9,10.0,2.2929178449709395,Positive,0.6924028950195622,0,2
EMP-17294,10,4.974408460032999,7.481021402533975,Negative,0.8904034639541432,0,1
EMP-17295,2,8.596439049470316,5.7367988524537905,Positive,0.9450482311747018,1,1
EMP-17296,3,9.096560372845525,4.092094200163363,Neutral,0.9786490232842397,1,1
EMP-17297,4,8.177613323638608,8.037012102343091,Positive,1.1487753236214477,1,5
EMP-17298,9,5.47452328525271,4.512367640574903,Neutral,0.9910430972176841,1,1
EMP-17299,3,7.879887933400941,7.6171061575727546,Positive,1.1193840814431328,1,3
EMP-17300,7,8.143233831940003,6.373276206285553,Neutral,1.1780747316203186,1,1
EMP-17301,3,7.766676834606751,5.1800461907387945,Neutral,0.7913787120110228,0,4
EMP-17302,7,6.47255029522148,3.981300464100734,Positive,1.1689342554243418,0,1
EMP-17303,7,6.286732273708618,4.573037116284982,Positive,0.9706321630867794,1,2
EMP-17304,9,8.18424919052033,7.759578232913167,Positive,1.007111032499743,0,4
EMP-17305,2,6.485451366546092,8.306078944819333,Positive,1.021973024356046,1,4
EMP-17306,6,6.51967429559128,7.38980071346122,Positive,1.062478228138852,0,1
EMP-17307,9,7.290534538137628,5.941641631869819,Positive,0.7785388676496623,0,2
EMP-17308,2,7.739655204167821,7.385767604101682,Negative,0.7652530502034358,0,4
EMP-17309,2,9.058102116216855,6.632752036385739,Positive,0.9233005461145133,1,4
EMP-17310,5,5.705912448786042,4.796122124305828,Negative,1.0912299325144483,1,3
EMP-17311,10,5.557701522560704,4.1680404532211925,Positive,1.1926200171824366,1,5
EMP-17312,10,6.926858109248133,5.3728137241383545,Neutral,0.8978354923594775,1,2
EMP-17313,10,4.799724219443932,4.730736148674939,Positive,1.1285776733509063,1,1
EMP-17314,8,8.379838970093772,6.259673729954613,Positive,0.9679553052590854,0,4
EMP-17315,9,4.509632426356315,9.212402686757034,Positive,1.0495332474463392,1,4
EMP-17316,2,8.561060275672117,6.559746062953722,Positive,0.909876311288978,1,5
EMP-17317,5,9.16351115483221,8.938387463942476,Positive,1.020730113436746,1,1
EMP-17318,7,7.88956226339968,6.00104555650727,Neutral,0.8616878564298375,1,3
EMP-17319,6,4.714021574220343,5.664456947331265,Positive,1.0141195771515015,1,3
EMP-17320,6,7.659186610819771,2.969940936590677,Neutral,1.130067027121681,1,2
EMP-17321,7,6.3048896650378214,7.279580714885773,Neutral,0.9394955372830424,0,5
EMP-17322,3,5.6969949911914615,4.687816038148571,Neutral,1.0376061619445094,0,5
EMP-17323,3,8.369149639448345,4.278739695366318,Positive,1.0553652573934342,0,4
EMP-17324,10,8.65029130109508,3.973679798759115,Neutral,1.1665040012515595,0,4
EMP-17325,9,9.428538669718684,6.707781880428385,Positive,0.7201847012033651,0,4
EMP-17326,8,7.07281431857585,4.844159141149387,Neutral,1.1054749301082334,1,4
EMP-17327,5,7.757912104761005,9.293422093615186,Neutral,0.8367623739268395,1,1
EMP-17328,6,9.998038218645776,8.23802797806141,Neutral,0.8229399165407503,1,1
EMP-17329,10,10.0,4.931711700504264,Neutral,0.903158785283557,1,2
EMP-17330,1,9.120556024767248,1.251727592348967,Neutral,0.8595460006882505,1,3
EMP-17331,10,6.975062582645969,6.2367606321388465,Positive,1.030743158061686,1,2
EMP-17332,1,7.510882760454002,5.379903684863079,Neutral,0.8551157977992239,0,4
EMP-17333,4,7.232706867433951,7.779850100502333,Neutral,1.0864223696279964,0,5
EMP-17334,2,8.558446850707695,6.026921929952952,Negative,0.6791503071265526,0,1
EMP-17335,7,6.27051485754979,8.301899161532669,Neutral,1.1595580479614842,1,1
EMP-17336,2,7.981999771971148,6.986550569675817,Positive,0.7669997992784752,0,1
EMP-17337,10,7.98956748392932,3.4466372030064805,Neutral,1.0607587171752009,1,1
EMP-17338,2,8.075625788397288,4.5061158203994065,Neutral,0.8793208757137557,1,5
EMP-17339,5,5.966407063693522,5.0910969179863725,Neutral,0.936382004612732,1,2
EMP-17340,4,7.8708050994399485,5.663092782124441,Positive,0.8687409615127566,1,1
EMP-17341,8,10.0,5.460705372181549,Neutral,0.6813739849894354,1,4
EMP-17342,4,6.814571164284649,7.436859659576347,Neutral,0.930603056984429,1,4
EMP-17343,6,7.889606619986193,7.00561125552124,Positive,0.8163565390486449,1,2
EMP-17344,5,4.736949381321593,5.157721572342864,Positive,0.78612945906546,1,2
EMP-17345,2,7.879341625263301,7.325505230358769,Negative,0.9364510417862801,1,2
EMP-17346,8,7.824853959256329,3.6577356450939296,Positive,0.957855042248538,1,2
EMP-17347,2,7.674711115937985,7.3982823654738015,Positive,1.0125098102354357,1,5
EMP-17348,9,8.595546793878219,7.737926195832099,Neutral,1.0742283281431497,1,1
EMP-17349,9,7.081444898914164,6.550995445777945,Positive,0.8190668987453414,0,5
EMP-17350,3,9.26460230462053,7.051379567826889,Positive,0.7912938629376204,1,5
EMP-17351,4,6.175303420111823,7.31426557315495,Positive,1.113385252829107,1,1
EMP-17352,8,9.664925298672927,8.095437788073255,Positive,0.9513578187188033,1,5
EMP-17353,9,7.818982622579835,7.4836395788366605,Neutral,1.294722444634531,1,2
EMP-17354,3,7.392539380663615,8.4150015080772,Positive,0.6921086288591488,0,3
EMP-17355,5,5.352299090940654,2.854121315664922,Positive,1.0501166764311392,1,4
EMP-17356,8,5.83545154447945,6.264878608718208,Neutral,0.8778950849923113,0,2
EMP-17357,3,8.026259211636962,5.908107253546911,Negative,0.8833953531985884,1,2
EMP-17358,7,6.424787852887183,6.304500257191782,Positive,0.9179070279808327,1,1
EMP-17359,8,8.992579119985567,7.8018669284284,Neutral,1.2009813549312853,1,3
EMP-17360,10,7.931153627544126,6.2579883224749455,Positive,0.7485450251256816,1,1
EMP-17361,3,5.362478496654175,6.177123887697333,Positive,0.7463279196335626,1,2
EMP-17362,2,8.641629908413098,6.934069584635185,Positive,1.0924150761387112,1,5
EMP-17363,10,7.256383370972659,2.9867941630828425,Positive,1.2556674427173298,1,4
EMP-17364,7,7.431360046257143,9.112054873988313,Neutral,0.8902081029536402,1,4
EMP-17365,9,9.066878406812199,5.790494738621345,Negative,1.1627290338370377,1,2
EMP-17366,1,5.408550340497445,8.954030662811586,Positive,1.1309087335479933,1,1
EMP-17367,3,5.8130483405585895,4.290771578760003,Negative,1.0421713387301481,1,3
EMP-17368,5,7.988369296312138,4.175288156010209,Neutral,1.0273963955768708,1,3
EMP-17369,3,4.951846040312532,5.544874724367325,Positive,0.9433921477476965,1,2
EMP-17370,1,6.589278485059032,6.071625326438366,Neutral,1.1357924076045713,1,3
EMP-17371,7,8.967689699977402,4.98452545301754,Positive,1.09970154380104,1,1
EMP-17372,7,7.336906329796657,4.390968128923016,Neutral,0.9140103017330085,1,3
EMP-17373,10,5.438354839729557,6.741007072030901,Neutral,0.7621015526749441,1,1
EMP-17374,8,7.78364644582076,8.899598289884008,Positive,0.8825544648066431,1,2
EMP-17375,5,6.892674584911063,9.318426503573786,Positive,0.8402967581968863,0,3
EMP-17376,10,6.44656364244335,5.41327345823838,Positive,0.9916484430683508,1,1
EMP-17377,5,10.0,3.84127502718588,Positive,1.0719974956324951,1,5
EMP-17378,5,8.36224182657201,5.474270204899577,Negative,1.0584183719956308,0,3
EMP-17379,1,7.07480693201125,9.422984853309387,Neutral,1.069051399251797,1,4
EMP-17380,10,8.847458270785346,8.057507360650252,Neutral,1.028985190986007,1,3
EMP-17381,5,7.0635198883497985,6.771378349323165,Neutral,0.9967330520346439,0,3
EMP-17382,6,6.722796346117457,5.065930676871435,Positive,0.9905955034548076,1,5
EMP-17383,1,7.949169006082139,7.82395225752766,Neutral,1.1851996709267572,1,3
EMP-17384,7,8.263035120285313,10.0,Neutral,0.9266738029504088,0,3
EMP-17385,1,8.888616901053856,5.714544213664938,Positive,0.9671453267958493,1,2
EMP-17386,2,9.635498370363585,2.0594924011618794,Positive,0.6757079907062731,1,2
EMP-17387,2,9.281258280768983,3.9476837282738866,Neutral,0.9184577352476817,1,1
EMP-17388,5,8.784855170646072,6.125024274042753,Neutral,0.9548601811791904,1,4
EMP-17389,10,8.938901188009028,5.688633333946922,Positive,1.179454881644663,1,3
EMP-17390,7,9.277050012403512,8.721124664353301,Positive,0.7995496448745237,1,2
EMP-17391,1,8.564738982790896,4.816824641917859,Positive,0.9808734967910094,0,1
EMP-17392,10,5.121899044591437,5.651124166089117,Neutral,0.9777668479930869,1,5
EMP-17393,1,8.24646721779509,4.705087236954045,Positive,1.095722250875321,1,4
EMP-17394,1,9.56546568832324,7.557971319966136,Positive,0.9300981247754428,1,5
EMP-17395,6,6.295771240624511,4.279029692223875,Neutral,1.091248986938742,1,1
EMP-17396,2,6.911917259622777,5.530340413152173,Positive,1.0384189526623344,1,5
EMP-17397,1,7.409845587275297,2.953080650413066,Positive,0.8858580947655221,1,3
EMP-17398,6,7.785156092175812,4.942734675408985,Neutral,0.8333402554303132,1,5
EMP-17399,2,6.667348088071247,9.325534890395705,Neutral,1.3136286404712831,0,2
EMP-17400,6,7.585893171510518,9.55168454870863,Positive,0.9187668169532903,1,2
EMP-17401,10,8.269878434541369,7.347836945958465,Neutral,0.7460844854610147,0,5
EMP-17402,8,4.484588598602533,6.88236935694917,Neutral,0.9317064800434786,1,4
EMP-17403,2,7.612165269932332,4.741498686115744,Positive,0.8993084960873948,1,2
EMP-17404,9,6.926133818930987,6.398063806589667,Neutral,0.8248517662934055,1,5
EMP-17405,8,4.939680648588945,6.331403299039324,Neutral,0.993779859972741,1,3
EMP-17406,10,8.346299532088395,6.034782515484615,Neutral,1.028242075460367,1,2
EMP-17407,1,7.966937475399651,7.613155135245076,Positive,0.6974096064651782,1,2
EMP-17408,7,7.747393873179576,4.113119654712021,Positive,1.0188658247108655,1,5
EMP-17409,10,8.415727952266067,10.0,Neutral,1.1101730519189366,1,5
EMP-17410,6,7.981874885536232,9.249568689084517,Neutral,0.8551505527289084,1,5
EMP-17411,6,6.393152497322536,4.376043675767539,Neutral,0.7990110015509778,1,4
EMP-17412,6,8.584474217065784,6.215129668739591,Neutral,0.8449897567851734,1,2
EMP-17413,6,8.841356269817501,4.802358210072521,Positive,0.9219974287304586,0,3
EMP-17414,10,5.871288879740199,7.27235862935445,Neutral,0.9904680751117926,1,3
EMP-17415,7,8.820771861294718,5.821573723360718,Negative,0.8251820087017638,1,1
EMP-17416,3,7.07469018288762,2.23659222746291,Positive,0.9331709096138342,1,5
EMP-17417,6,8.419231566664372,4.158112248000177,Positive,0.9623839829048771,1,1
EMP-17418,3,7.727927816915453,8.652977368775522,Neutral,1.016435658429639,1,1
EMP-17419,7,7.241963929477891,5.562272424655426,Positive,0.7751691881116163,1,4
EMP-17420,7,8.308815200976928,5.5439965650491025,Negative,0.8726233157750447,1,4
EMP-17421,8,7.000298504763118,7.338339778884854,Neutral,0.8819248372798415,1,5
EMP-17422,2,9.120439137182164,7.879908713222628,Neutral,1.2263664836095904,1,5
EMP-17423,9,9.367096751145636,5.821826595216812,Neutral,1.1441933838546776,1,5
EMP-17424,5,6.679389215217604,1.6680068654768192,Neutral,0.9740499533868437,0,3
EMP-17425,9,7.24915804597661,4.393863714180701,Neutral,0.7589737441491164,1,5
EMP-17426,10,6.938783038488137,1.7120613867134482,Negative,1.1145446029785433,1,3
EMP-17427,5,8.062882885115936,3.2008346683459648,Neutral,1.1595787999113387,1,1
EMP-17428,7,9.46508432305976,6.15416964819001,Positive,0.9708335282976678,1,5
EMP-17429,9,4.998646536077597,6.092447788639022,Neutral,0.9102240973558036,1,2
EMP-17430,4,5.372545637739215,8.550819870557081,Neutral,0.8777091293468143,1,3
EMP-17431,2,7.3747114857214555,5.934498235046616,Neutral,1.0851770807252867,1,5
EMP-17432,9,7.778895442585749,4.243743806193784,Positive,1.0758928350032293,1,3
EMP-17433,2,6.0880602957951275,8.405834617192841,Negative,0.8227191718082751,1,3
EMP-17434,3,7.771110322992511,9.502285469344375,Positive,0.8552239962142795,0,5
EMP-17435,10,6.388564999415754,7.833148496750004,Neutral,0.8223673835401664,0,1
EMP-17436,2,6.8298338555457905,5.86548332127819,Positive,1.247577846452184,1,5
EMP-17437,3,9.404443830875106,5.3839432794699515,Positive,1.0225422139365128,1,1
EMP-17438,6,6.98530033041045,3.616857868514984,Positive,1.14687715463937,1,1
EMP-17439,3,6.95891277006208,4.4197682806487055,Neutral,0.9993611853641852,0,5
EMP-17440,10,7.697642814000585,5.1032988589776185,Positive,1.0416529682619946,1,2
EMP-17441,8,9.1384360530371,3.3514445851293653,Positive,0.9355316653329919,0,2
EMP-17442,6,7.435466515553611,5.330142081139768,Neutral,1.1987612729336332,1,1
EMP-17443,7,6.662638415349914,5.436785571091594,Positive,1.0273885451678846,1,3
EMP-17444,1,8.36868808071376,8.54878080441891,Positive,0.9709331765267918,1,2
EMP-17445,3,8.71910349705286,2.76192629435612,Neutral,0.7018432724705066,1,5
EMP-17446,3,9.216992189399424,6.344830777252073,Positive,1.0591634864278137,1,2
EMP-17447,2,7.446506019567247,3.2780297437904653,Positive,1.0577041698624052,1,3
EMP-17448,7,8.21276273534113,2.0880324463239535,Neutral,1.1703906985626258,1,2
EMP-17449,9,8.685587415279006,5.011482938103749,Neutral,0.9344185814284736,0,5
EMP-17450,4,7.772794369882535,6.037738349780348,Neutral,0.8735495285302957,1,5
EMP-17451,5,9.479162003506733,8.544445919118099,Positive,1.254656576012148,1,1
EMP-17452,3,8.477076240758887,5.46150533291491,Positive,0.7714984597315449,0,4
EMP-17453,9,10.0,4.923014051101119,Neutral,0.8611132968484165,1,3
EMP-17454,4,8.876565786840379,4.5960934013648265,Positive,1.2140123634849904,0,2
EMP-17455,5,4.609935605128586,4.964977452508643,Positive,1.1264786265761702,1,1
EMP-17456,1,6.902441794383393,1.0,Neutral,0.9460072514652748,0,4
EMP-17457,2,5.07323227536467,4.361429087903959,Neutral,0.9512866898481172,0,4
EMP-17458,9,6.541769047766528,7.603119467028602,Positive,0.9610880046876034,1,1
